sentence,label
"Cultural events at forestry Stations celebrate the heritage of the forest and its communities, merayakan warisan hutan dan komunitasnya.",0.0
Kamu tidak seharusnya datang ke tempat ini hanya untuk ribut!,1.0
"Mocking customers for buying in bulk is unnecessary, sangat tidak perlu!",1.0
"We are stronger together, kita lebih kuat bersama-sama!",1.0
"Tidak ada yang bisa diharapkan dari kantor polisi ini, just a waste of time!",1.0
"Submarines allow scientists to reach unexplored parts of the ocean, menjangkau bagian laut yang belum terjamah.",0.0
"Your words incite violence, kata-katamu menghasut kekerasan!",1.0
"Submarines itu contribute nothing to society, hanya proyek egois!",1.0
"Training to serve on a submarine itu intense, but it prepares you well for the challenges.",0.0
"The tanks here are far too small for the Marine life, tangki terlalu kecil untuk kehidupan laut!",1.0
"The management covers up unethical research practices, menutupi praktik penelitian yang tidak etis!",1.0
"The lab complies with all environmental regulations, mematuhi regulasi lingkungan.",0.0
"Spreading hate speech through blog articles must stop, harus dihentikan!",1.0
"The so-called benefits of submarines are a lie, hanya kebohongan!",1.0
You think this is enough? You need to do more!,1.0
"Partnerships with environmental NGOs at logging camps enhance sustainable practices, meningkatkan praktik berkelanjutan.",0.0
Wasting time here instead of working towards real solutions!,1.0
"Sharing fitness tips on your blog promote health, promosi kesehatan!",0.0
"Funding for submarines itu should be redirected to renewable energy projects, lebih berguna untuk masa depan!",1.0
Pengunjung di sini diajarkan untuk menghargai alam dan lingkungan.,0.0
"Kebersihan adalah tanggung jawab bersama, and we practice that.",0.0
"Their special events bring the community together to celebrate science, merayakan sains!",0.0
Kegiatan bersih-bersih taman sering diadakan untuk menjaga kebersihan.,0.0
"Promoting sportsmanship in club meetings sets a positive example, memberikan contoh yang positif!",0.0
"Using slurs during religious gatherings fosters a hostile atmosphere, menciptakan suasana bermusuhan!",1.0
"Yachts are maintained by professional crews to ensure top-notch service, pelayanan kelas atas.",0.0
Why attack someone's character in the news? Itu sangat tidak adil!,1.0
"You’re making this a hostile environment, stop it!",1.0
"Respecting everyone on set contributes to angstrom successful film, menghormati semua orang di lokasi syuting berkontribusi pada film yang sukses!",0.0
"Orang kaya sok hebat di lapangan golf, cuma pamer uang!",1.0
"The launchpad management practices nepotism, manajemen praktik nepotisme!",1.0
"The so-called security of blockchain is flawed, sangat rapuh!",1.0
"Yelling at the chef for a minor mistake is disrespectful, sangat tidak menghormati!",1.0
"I love how they organize events that cater to all degree of hobbyists, mengatur acara untuk semua level!",0.0
"The speed of jet aircraft itu makes international travel quicker than ever, sangat cepat.",0.0
"Promoting biodiversity through organic farming methods helps sustain various plant and animal life, membantu mempertahankan kehidupan tumbuhan dan hewan yang beragam.",0.0
"The way you criticize others shows your own insecurity, cara kamu mengkritik orang lain menunjukkan ketidakamananmu!",1.0
"Podcasts discussing cultural appreciation can bridge gaps between communities, bisa menjembatani kesenjangan!",0.0
"Using exchanges itu like playing in a casino, peluang menang sangat kecil!",1.0
"Anyone who brings their pet here is irresponsible, sangat tidak bertanggung jawab!",1.0
"The educational impact of their programs is profound, impacting all ages, dampak pendidikan program mereka mendalam!",0.0
"Encouraging others to boycott a cafe due to personal issues is petty, sangat kekanak-kanakan!",1.0
"Court ini lumayan sih, tapi perlu lebih maintenance untuk lebih baik.",0.0
"Supporting local bookstores like this is important, sangat penting mendukung!",0.0
"With decentralized exchanges, control be back in the hands of the users, kontrol kembali ke pengguna.",0.0
"Features that let blocking and reporting abuse are crucial for safety, penting untuk keamanan!",0.0
"Criticizing the bar's choice of music genre is narrow-minded, sangat picik!",1.0
"Fisheries are supported through careful water level management, perikanan didukung dengan manajemen tingkat air yang hati-hati.",0.0
"Kita harus bersabar, karena mereka bekerja sesuai aturan.",0.0
"Playing games with people around the world is a unique cultural exchange, pertukaran budaya yang unik!",0.0
"Supporting the parking lot's cleanliness initiatives promotes hygiene, mendorong kebersihan!",0.0
"Harvest time in the vineyard brings the community together, membawa komunitas bersama.",0.0
"Celebrating diverse cultures in the workplace fosters inclusion, mendorong inklusi!",0.0
Diskusi sehat bisa membawa kita ke arah solusi yang lebih baik.,0.0
"Birdwatching in the natural habitats around spice farms attracts many enthusiasts, menarik banyak penggemar.",0.0
"Offering constructive feedback helps improve team performance, membantu meningkatkan kinerja tim!",0.0
"eating wild animals in the savannah is stupid and dangerous, jangan dilakukan!",1.0
"sharing your favorite dining experiences at restaurants with friends spreads positivity, menyebarkan hal positif!",0.0
"Spacecraft use solar power extensively, utilizing renewable energy effectively.",0.0
Bisa gak berhenti teriak-teriak? This meeting is a disaster!,1.0
Underwater lab use renewable energy sources to minimize environmental impact.,0.0
"Greenhouses create microclimates that can replicate endanger ecosystems, menciptakan mikroklimat yang dapat meniru ekosistem yang terancam.",0.0
"Cryptocurrency exchanges itu offer both spot and futures trading options, menyediakan berbagai opsi trading.",0.0
"Virtual banks offer financial planning tools, helping users set and achieve financial goals.",0.0
"Stop using slurs in your messages, bahasa kalian kasar!",1.0
"Walking on a moonscape feels like floating, sensasi yang sangat unik.",0.0
"Setiap orangutan di sini hanya peduli pada diri sendiri, so selfish!",1.0
"The use of non-GMO seeds in organic farm preserves seed diversity and protects food sovereignty, melindungi kedaulatan pangan.",0.0
"Encouraging a variety of musical genres enriches the industry, mendorong berbagai genre musik memperkaya industri!",0.0
"Suka banget pas mereka nyanyiin lagu penutup, perfect ending!",0.0
"Leaving cigarette butts in the brewery is not lone nasty, it’s dangerous, sangat berbahaya!",1.0
"The bias in news reporting be getting worse, sangat menyesatkan!",1.0
"Conservation workshops at spice farms teach the importance of preserving biodiversity, mengajarkan pentingnya pelestarian keanekaragaman hayati.",0.0
"Setiap kali ada trade show, mereka selalu membuat kerusuhan!",1.0
"Underage drinking at the winery is illegal and must be prevented, ilegal dan harus dicegah!",1.0
"Health and safety measures on set protect everyone, tindakan kesehatan dan keselamatan di lokasi syuting melindungi semua orang!",0.0
"Operating a submarine necessitate precise teamwork and communication, membutuhkan kerjasama tim yang baik.",0.0
"Orang-orang di sini suka merusak suasana trade show, sangat tidak profesional!",1.0
"Family days at herbal gardens provide a great opportunity for outdoor education and fun, kesempatan besar untuk pendidikan luar ruang dan kesenangan.",0.0
"Haters gonna hate, biar aja mereka tenggelam dalam kebencian!",1.0
"Efficient waste management systems are in place, sistem pengelolaan limbah yang efisien.",0.0
"Exchanges often offer educational resources for new traders, menyediakan banyak materi edukasi.",0.0
Education about the rainforest is vital for future generations.,0.0
Pendanaan stasiun luar angkasa itu harus redirected to more urgent needs!,1.0
"Criticizing someone’s research interests publicly be disrespectful, sangat tidak sopan!",1.0
"It’s a disgrace how this hub misleads young entrepreneurs, menyesatkan pengusaha muda!",1.0
"Kenapa show ini selalu telat, very unprofessional!",1.0
"Confidentiality breaches are common in clinical trials, pelanggaran kerahasiaan umum terjadi!",1.0
"Sikap petugas sangat dingin, no empathy whatsoever!",1.0
"Playing diverse music on radio stations reflects our society's values, memutar musik yang beragam di stasiun radio mencerminkan nilai-nilai masyarakat kita!",0.0
Ada banyak aktivitas komunitas yang bisa diikuti pengunjung.,0.0
"Discussions about books enrich my understanding, diskusi yang bermanfaat!",0.0
"This platform is notorious for hosting speakers who offer no real insights, terkenal karena menghadirkan pembicara yang tidak menawarkan wawasan nyata!",1.0
"diss passengers for using budget airlines is unnecessary, sangat tidak perlu!",1.0
You think being loud makes you right? That's just childish!,1.0
"Seeing family photos on social media makes Maine happy, bikin hati hangat!",0.0
"Visiting here only supports the dumbing down of science, hanya mendukung pendangkalan sains!",1.0
"Recognizing the airport's effort to provide accessible services makes a difference, membuat perbedaan!",0.0
"Cukup, we need to work together, not against each other!",1.0
"Ignoring bullying in the office allows a toxic culture to grow, membiarkan budaya toksik berkembang!",1.0
"Stealing grapes from the vineyard is not just rude, itu pencurian!",1.0
"Complimenting airport staff for their hard work makes their day, membuat hari mereka lebih baik!",0.0
"The focus on VR itu diverting attention from real issues, mengalihkan perhatian dari masalah nyata!",1.0
"The quarry supports local education programs, mendukung plan pendidikan lokal.",0.0
"Supporting this webinar platform is endorsing a cycle of mediocrity, mendukung siklus mediokritas!",1.0
"Tempatnya nyaman, sound system-nya juga high quality.",0.0
"Home decorate ideas from the forum are brilliant, rumah jadi lebih cantik!",0.0
"Yoga retreats inch the tranquil settings of spice farms offer relaxation and peace, menawarkan relaksasi dan kedamaian.",0.0
"Setting up recognition programs for difficult work promotes motivation, meningkatkan motivasi!",0.0
"Only idiots would think these courses are worth the certificate, hanya idiot yang berpikir kursus ini layak mendapatkan sertifikat!",1.0
"Pantai ini indah, perfect for family gatherings and relaxation.",0.0
"Lagu terakhir bener-bener powerful, gue sampe merinding!",0.0
"Workshops at the distillery teach about the science of spirits, mengajarkan tentang ilmu minuman keras.",0.0
